index,alias,name,is_closed,review_count,categories,rating,latitude,longitude,price,city,country,state,display_phone,distance
161,pizzamille-macapá,Pizzamille,False,0,Pizza,0.0,0.0349089,-51.0622177,,Macapá,BR,AP,+55 96 3222-5375,8385.392532492257
162,casa-da-pizza-macapá,Casa da Pizza,False,0,Pizza,0.0,0.0387991,-51.0539856,,Macapá,BR,AP,+55 96 3225-1212,8476.819083079712
163,moita-tejo-supermercados-moita,Moita Tejo - Supermercados,False,0,Grocery; Restaurants,0.0,38.6454544067383,-8.99084186553955,,Moita,PT,15,+351 21 289 9590,7956.524371699223
164,fornão-express-macapá,Fornão Express,False,0,Pizza,0.0,0.0312763,-51.0570564,,Macapá,BR,AP,+55 96 3223-7333,9031.347201971144
165,restaurante-pizzaria-plutão-macapá,Restaurante Pizzaria Plutão,False,0,Pizza,0.0,0.0219486,-51.0660591,,Macapá,BR,AP,+55 96 3242-3664,9510.878554205006
166,pizzaria-buona-pizza-macapá,Pizzaria Buona Pizza,False,0,Pizza,0.0,0.0228096,-51.0609703,,Macapá,BR,AP,+55 96 3225-1354,9659.977556315407
167,churrascaria-búfalo-manaus,Churrascaria Búfalo,False,4,Steakhouses,4.5,-3.1085638,-60.0222462,$$$,Manaus,BR,AM,+55 92 3232-9011,9363.007575630185
168,caxiri-manaus,Caxiri,False,3,Brazilian,5.0,-3.129756,-60.023111,,Manaus,BR,AM,+55 92 3304-8700,11311.901875546278
169,tambaqui-de-banda-manaus,Tambaqui de Banda,False,11,Brazilian,4.0,-3.077064,-60.00834,$$,Manaus,BR,AM,+55 92 3236-5995,5801.591499554578
170,restaurante-tempero-manaus,Restaurante Tempero,False,2,Restaurants,5.0,-3.1296255,-60.0204315,,Manaus,BR,AM,+55 92 3633-3957,11139.969192209615
171,banzeiro-manaus,Banzeiro,False,16,Brazilian,4.0,-3.112315,-60.01693,$$$,Manaus,BR,AM,+55 92 3234-1621,9324.891461417445
172,la-parrilla-manaus,La Parrilla,False,2,Steakhouses; Argentine,4.5,-3.07410995732687,-60.0300643577568,,Manaus,BR,AM,+55 92 3654-2777,7686.529759278953
173,choupana-restaurante-manaus,Choupana Restaurante,False,5,Restaurants,4.0,-3.0116401,-59.9484406,$$$,Manaus,BR,AM,+55 92 3635-3878,8693.228465116354
174,barollo-manaus,Barollo,False,1,Wine Bars; Steakhouses,5.0,-3.104328,-60.023616,,Manaus,BR,AM,+55 92 3083-8149,9113.247252657253
175,amazônico-manaus-2,Amazônico,False,9,Seafood; Brazilian,3.5,-3.09202285443212,-60.0197462691678,$$$,Manaus,BR,AM,+55 92 3236-0546,7845.646531779996
176,galo-carijó-restaurante-manaus,Galo Carijó Restaurante,False,1,Restaurants,5.0,-3.1395156,-60.0198402,,Manaus,BR,AM,+55 92 3233-0044,12034.26588938491
177,peixaria-morada-do-peixe-manaus,Peixaria Morada do Peixe,False,1,Brazilian; Seafood,4.0,-3.056541,-60.055365,,Manaus,BR,AM,+55 92 3654-9650,9847.082863434263
178,himawari-restaurante-manaus,Himawari Restaurante,False,2,Restaurants,4.0,-3.1297951,-60.0225716,,Manaus,BR,AM,+55 92 3233-2208,11212.050643117123
179,naia-manaus,Naia,False,3,Bars; Brazilian,3.5,-3.12357562901744,-59.982107721145,$$,Manaus,BR,AM,+55 92 3182-0154,8939.339872381703
180,trattoria-da-margo-manaus,Trattoria da Margo,False,2,Restaurants,4.5,-3.0784,-59.99379,,Manaus,BR,AM,+55 92 3646-1516,4766.013227473324
181,galeria-cristal-manaus,Galeria Cristal,False,1,Food Court,5.0,-3.104064,-60.010105,,Manaus,BR,AM,+55 92 3611-0440,8137.482500101843
182,tambaqui-de-banda-manaus-2,Tambaqui de Banda,False,3,Brazilian,4.5,-3.13085,-60.022821,,Manaus,BR,AM,+55 92 3622-8162,11396.635835424826
183,fitz-carraldo-bistrô-manaus,Fitz Carraldo Bistrô,False,2,Bistros,4.5,-3.129563,-60.024705,,Manaus,BR,AM,+55 92 3347-7832,11391.647454582497
184,cachaçaria-do-dedé-manaus-3,Cachaçaria do Dedé,False,1,Bars; Brazilian,4.0,-3.1039808,-60.0134607,,Manaus,BR,AM,+55 92 3236-6642,8274.207524571735
185,casa-da-pamonha-manaus,Casa da Pamonha,False,1,Diners,4.0,-3.1323609,-60.0233513,,Manaus,BR,AM,+55 92 3234-7086,11465.428677544733
186,belle-époque-manaus,Belle Époque,False,1,French,5.0,-3.10535,-60.01935,,Manaus,BR,AM,+55 92 3016-7898,8876.863243923617
187,shin-suzuran-mogi-das-cruzes,Shin Suzuran,False,1,Japanese,5.0,-3.10753211426156,-60.0188017264009,,Mogi das Cruzes,BR,SP,+55 92 3584-4429,9030.061518046854
188,samauma-manaus,Samauma,False,1,Restaurants,4.0,-3.1282866,-60.0325737,,Manaus,BR,AM,+55 92 3232-4667,11415.263664074426
189,scarola-pizzaria-manaus,Scarola Pizzaria,False,2,Pizza,4.5,-3.1298151,-60.0208549,$,Manaus,BR,AM,+55 92 3234-8542,11146.341024935457
190,restaurante-alentejo-manaus,Restaurante Alentejo,False,1,Restaurants,4.0,-3.1079259,-60.0256233,,Manaus,BR,AM,+55 92 3233-7300,9328.207620511172
191,churrascaria-gauchos-manaus,Churrascaria Gaucho's,False,2,Steakhouses,2.5,-3.1125672,-60.0111694,,Manaus,BR,AM,+55 92 3233-2908,8974.784030794854
192,tacacaria-amazônia-manaus,Tacacaria Amazônia,False,2,Brazilian,3.0,-3.12981571253672,-60.0230084359646,,Manaus,BR,AM,+55 92 98408-9197,11311.257058407346
193,restaurante-canto-do-pará-manaus,Restaurante Canto do Pará,False,1,Restaurants,5.0,-3.06861,-60.0540199,,Manaus,BR,AM,+55 92 3656-5429,10060.312283954716
194,domus-enogastronomia-manaus,Domus Enogastronomia,False,1,Restaurants,5.0,-3.1033399,-60.0203514,,Manaus,BR,AM,+55 92 3584-1065,8420.971325538587
195,marisco-e-cia-manaus,Marisco & Cia,False,1,Seafood,4.0,-3.0940707,-60.0115814,,Manaus,BR,AM,+55 92 3584-3350,7382.04456497326
196,bobs-airport-manaus,Bob's - Airport,False,1,Burgers,5.0,-3.0294288,-60.042371,,Manaus,BR,AM,,8480.742306381699
197,porão-do-alemão-manaus,Porão do Alemão,False,2,Restaurants,3.5,-3.0722599,-60.0887489,,Manaus,BR,AM,+55 92 3239-2976,10692.050127966246
198,casa-da-sopa-manaus,Casa da Sopa,False,1,Restaurants,5.0,-3.0970185,-59.9961205,,Manaus,BR,AM,+55 92 3648-8667,6813.058919072076
199,precioska-manaus,Precioska,False,1,Modern European,5.0,-3.10877215021283,-60.0172467157245,,Manaus,BR,AM,+55 92 99132-5365,9030.850408904194
200,café-do-ponto-manaus-3,Café Do Ponto,False,1,Cafes; Coffee & Tea,4.0,-3.1039792,-60.0134609,,Manaus,BR,AM,+55 800 707 7442,8274.207524571735
201,felicori-gastronomia-manaus,Felicori Gastronomia,False,1,Italian; Brazilian,4.0,-3.10927,-60.01217,,Manaus,BR,AM,+55 92 99303-3020,8735.784014565608
202,splash-pizza-manaus-3,Splash Pizza,False,3,Pizza,2.0,-3.130926773726,-60.0237251429239,$,Manaus,BR,AM,+55 92 3633-1111,11458.209575065965
203,totellinis-manaus,Totellinis,False,1,Italian,4.0,-3.1190275,-60.0217314,,Manaus,BR,AM,+55 92 3234-7402,10242.082908332672
204,lanche-do-márcio-manaus,Lanche do Márcio,False,1,Diners,4.0,-3.0140164,-60.000885,,Manaus,BR,AM,+55 92 3656-2799,11865.833395261649
205,peixaria-poraque-campos-elisios-manaus,Peixaria Poraque-Campos Elisios,False,1,Restaurants,1.0,-3.062978,-60.0471793,,Manaus,BR,AM,+55 92 3656-8985,9081.992545786248
206,restaurante-canto-da-peixada-manaus,Restaurante Canto da Peixada,False,2,Restaurants,2.5,-3.130784,-60.0154564,$$$,Manaus,BR,AM,+55 92 3234-1066,10971.152409558406
207,caboco-café-manaus,Caboco Café,False,1,Cafes,4.0,-3.10365,-60.02096,,Manaus,BR,AM,+55 92 98136-3736,8853.338304575354
208,lo-de-maria-manaus,Lo de Maria,False,1,Brazilian,1.0,-3.10539,-60.01907,,Manaus,BR,AM,+55 92 3347-6349,9132.084133660735
209,loppiano-pizza-manaus-2,Loppiano Pizza,False,1,Pizza,4.0,-3.1175449,-60.0168533,,Manaus,BR,AM,+55 92 3622-4000,9800.258748709382
210,restaurante-fiorentina-manaus-2,Restaurante Fiorentina,False,1,Restaurants,5.0,-3.1094401,-60.0236893,,Manaus,BR,AM,+55 92 3216-5240,7267.0069877372
211,coliseu-pizza-manaus,Coliseu Pizza,False,1,Pizza,3.0,-3.0936058,-60.0095901,,Manaus,BR,AM,+55 92 3234-8888,7173.295130832733
212,rei-do-churrasco-manaus-2,Rei do Churrasco,False,1,Steakhouses,2.0,-3.128202,-60.0078964,,Manaus,BR,AM,+55 92 3303-1313,9896.549546352331
213,pizzaria-morada-do-sol-manaus,Pizzaria Morada do Sol,False,1,Italian,1.0,-3.0922152,-59.9886115,,Manaus,BR,AM,+55 92 3648-6666,5798.672517164042
214,casa-de-tereza-salvador,Casa de Tereza,False,24,Northern Brazilian,4.5,-13.01394,-38.48764,$$$$,Salvador,BR,BA,+55 71 3329-3016,6165.245713862178
215,restaurante-paraíso-tropical-salvador-3,Restaurante Paraíso Tropical,False,18,Brazilian; Seafood,4.5,-12.960216,-38.46352,$$$,Salvador,BR,BA,+55 71 3384-7464,888.4100860825475
216,mistura-salvador-2,Mistura,False,9,Seafood; Brazilian; Mediterranean,4.5,-12.954527,-38.354919,$$$,Salvador,BR,BA,+55 71 3375-2623,11283.144182981114
217,maria-mata-mouro-salvador,Maria Mata Mouro,False,12,Brazilian; Seafood,4.0,-12.974108,-38.508694,$$$,Salvador,BR,BA,+55 71 3321-3929,5524.423808949122
218,amado-salvador,Amado,False,13,Brazilian; Seafood; Mediterranean,4.0,-12.978486,-38.517276,$$$$,Salvador,BR,BA,+55 71 3322-3520,6527.251696139162
219,soho-salvador,Soho,False,16,Sushi Bars; Japanese; Asian Fusion,4.5,-12.9808045,-38.5188276,$$$,Salvador,BR,BA,+55 71 3322-4554,6748.338874543998
220,bar-zulu-salvador,Bar Zulu,False,5,Bars; Tapas Bars,4.5,-12.9742131493768,-38.5082830488682,$$,Salvador,BR,BA,+55 7187843208,5482.277274768092
221,chez-bernard-salvador,Chez Bernard,False,5,French; Seafood,5.0,-12.9703817,-38.512382,$$$$,Salvador,BR,BA,+55 71 3328-1566,5873.905764584903
222,pereira-restaurante-salvador,Pereira Restaurante,False,12,Modern European,4.0,-13.005523,-38.53261,$$$,Salvador,BR,BA,+55 71 3264-6464,9148.970870768657
223,barbacoa-salvador-salvador,Barbacoa Salvador,False,3,Restaurants,4.0,-12.9807396,-38.4654617,$$$$,Salvador,BR,BA,+55 71 3342-4666,1501.3591125870153
224,cuco-bistrô-salvador,Cuco Bistrô,False,10,Spanish; Brazilian; Bistros,4.5,-12.9737968,-38.5094528,$$$,Salvador,BR,BA,+55 71 3322-4383,5595.258887545027
225,parrilla-argentina-la-pulperia-salvador,Parrilla Argentina La Pulperia,False,8,Argentine; Steakhouses,5.0,-12.9912442559902,-38.493400882838,$$,Salvador,BR,BA,+55 71 3015-7379,4698.292108807436
226,mammas-house-salvador,Mamma's House,False,8,Pizza; Italian,5.0,-12.99363,-38.45603,$$,Salvador,BR,BA,+55 71 3353-2600,3021.5507560030355
227,nossa-senhora-salvador,Nossa Senhora,False,3,Brazilian,4.5,-13.0094666723587,-38.5247980803251,$$$,Salvador,BR,BA,+55 7186155618,8648.8132825204
228,terra-brasil-salvador,Terra Brasil,False,4,Seafood; Brazilian,5.0,-12.9801912,-38.450532,$$$$,Salvador,BR,BA,+55 71 3022-2070,1376.0492588727996
229,il-póllo-grill-salvador,Il Póllo Grill,False,5,Steakhouses; Brazilian,4.5,-12.9781802465918,-38.4556941041992,$$,Salvador,BR,BA,+55 71 3417-6000,1340.681757663266
230,odoyá-salvador,Odoyá,False,10,Seafood; Imported Food,4.0,-12.973877,-38.5097351,$$$,Salvador,BR,BA,+55 71 3322-7892,5587.109690174452
231,oriente-fast-salvador-3,Oriente Fast,False,25,Sushi Bars; Food Delivery Services; Asian Fusion,4.5,-13.0129037,-38.490976,$$,Salvador,BR,BA,+55 71 3011-0011,6261.428158740606
232,cabana-da-cely-salvador-6,Cabana da Cely,False,5,Seafood,5.0,-13.0137501,-38.4859734,,Salvador,BR,BA,+55 71 3019-1304,6046.387530644656
233,restaurante-salvador-dali-salvador-2,Restaurante Salvador Dali,False,8,Brazilian; French; Taiwanese,4.5,-13.0125141,-38.4909477,$$$,Salvador -,BR,BA,+55 71 3335-4593,6268.719934789445
234,sal-e-brasa-churrascaria-salvador-2,Sal e Brasa Churrascaria,False,20,Steakhouses; Buffets; Seafood,4.0,-12.970685,-38.4128823,$$,Salvador,BR,BA,+55 71 3461-1999,4947.460522704519
235,la-taperia-salvador-2,La Taperia,False,9,Spanish; Tapas Bars,5.0,-13.0109115,-38.4944432,$$,Salvador,BR,BA,+55 73 3334-6871,6305.415967773067
236,boi-preto-prime-salvador,Boi Preto Prime,False,13,Steakhouses; Buffets,4.5,-12.983576,-38.435044,$$$$,Salvador,BR,BA,+55 71 3362-8844,3164.3736033303207
237,a-porteira-express-salvador-3,A Porteira Express,False,5,Northeastern Brazilian; Steakhouses; Burgers,5.0,-12.9752054,-38.488533,$$$,Salvador,BR,BA,+55 71 3327-5071,5870.965814120257
238,poró-salvador,Poró,False,6,Brazilian,4.0,-12.9683348,-38.5072621,,Salvador,BR,BA,+55 7196181704,5297.460764752977
239,boteco-do-pirí-salvador,Boteco do Pirí,False,6,Seafood; Brazilian,4.5,-13.0073365,-38.4619767,$$,Salvador,BR,BA,+55 71 98781-0095,4569.102920334296
240,restaurante-casa-do-comércio-salvador,Restaurante Casa do Comércio,False,5,Brazilian,4.5,-12.98039,-38.45652,$$$,Salvador,BR,BA,+55 71 3273-9764,1559.6558711414823
241,zafferano-salvador-2,Zafferano,False,6,Italian,5.0,-12.9946203,-38.47892,$$$$,Salvador,BR,BA,+55 71 3353-6223,3839.343809532004
242,cantina-da-lua-salvador,Cantina da Lua,False,8,Restaurants; Food,4.5,-12.9733496,-38.5094795,$$,Salvador,BR,BA,+55 71 3322-4041,5610.450499628424
243,adam-cozinha-originária-salvador,Adam Cozinha Originária,False,11,Italian; Modern European,4.5,-12.9929039311395,-38.4627804257943,$$,Salvador,BR,BA,+55 71 3506-3191,2986.3644993733105
244,bonzai-salvador,Bonzai,False,7,Japanese,4.5,-12.970075,-38.473906,$,Salvador,BR,BA,+55 71 98429-1225,1736.7552289341306
245,veleiro-barra,Veleiro,False,1,Brazilian; Seafood,5.0,-13.0053228558619,-38.5331231975941,,Barra,BR,BA,+55 71 2105-9131,9187.423868121878
246,além-do-cais-salvador-2,Além do Cais,False,3,Specialty Food; Brazilian,4.5,-12.9653835,-38.50494,$$$,Salvador,BR,BA,+55 71 3497-5578,4962.30892751854
247,ki-mukeka-salvador-5,Ki-Mukeka,False,21,Brazilian,4.0,-12.991892,-38.439039,$$$,Salvador,BR,BA,+55 71 3461-7333,3521.854554827208
248,pasta-em-casa-salvador,Pasta em Casa,False,10,Italian,4.5,-13.0128298,-38.49086,$$,Salvador,BR,BA,,6260.934742893632
249,caranguejo-do-sergipe-salvador-2,Caranguejo do Sergipe,False,7,Seafood; Northeastern Brazilian,4.0,-12.9703817,-38.512382,$$,Salvador,BR,BA,+55 71 3248-3331,5873.905764584903
250,tokai-gourmet-salvador-2,Tokai Gourmet,False,4,Japanese; Thai; Chinese,4.5,-13.0063966034749,-38.5235770046711,$$$,Salvador,BR,BA,+55 71 3088-7874,8352.325452398707
251,tijupá-restaurante-e-bar-ribeira,Tijupá Restaurante e Bar,False,1,Bars; Seafood; Imported Food,5.0,-12.9165553130889,-38.4941528365016,,Ribeira,BR,BA,+55 71 3312-6536,6766.89967098153
252,spoleto-salvador-2,Spoleto,False,2,Restaurants,4.5,-12.9784079,-38.46138,,Salvador,BR,BA,+55 71 3450-0227,1833.6873998347808
253,riz-bistrot-e-risottos-salvador,Riz Bistrot & Risottos,False,7,Mediterranean; Bistros,4.0,-12.990365,-38.4610634,$$$,Salvador,BR,BA,+55 71 3019-6800,2682.361162863536
254,espaço-cultural-d-venetta-salvador,Espaço Cultural D'Venetta,False,11,Bars; Music Venues; Northeastern Brazilian,4.5,-12.9655733,-38.5043907,$$,Salvador,BR,BA,+55 71 3243-0616,5034.954039271952
255,pysco-resto-bar-salvador,Pysco Resto Bar,False,7,Mediterranean,4.5,-12.9703493,-38.5078773,$$,Salvador,BR,BA,+55 7197091513,5390.810438049263
256,mahi-mahi-salvador,Mahi Mahi,False,6,Seafood,4.5,-12.9914198,-38.5254135,,Salvador,BR,BA,+55 71 3336-8674,7795.600393520684
257,empada-brasil-salvador-6,Empada Brasil,False,5,Diners,4.5,-12.9842548,-38.4505272,,Salvador,BR,BA,,2201.2289441349294
258,ki-camarão-salvador,Ki Camarão,False,7,Brazilian; Seafood,4.5,-12.935311,-38.422125,$$,Salvador,BR,BA,+55 71 3393-9092,5228.9282360280085
259,acarajé-de-jandira-salvador,Acarajé de Jandira,False,1,African; Street Vendors; Imported Food,5.0,-12.9280138,-38.5103722,$,Salvador,BR,BA,+55 71 3388-7378,6992.526454236269
260,o-picuí-salvador,O Picuí,False,7,Northeastern Brazilian,4.5,-12.9873304,-38.4362488,$$,Salvador,BR,BA,+55 71 3461-9000,3390.239987168637
261,bahiacafé-hotel-salvador,BahiaCafé Hotel,False,5,Hotels; Cafes,4.0,-12.9738646,-38.5110779,$$,Salvador,BR,BA,+55 71 3322-1266,5766.0872298759405
262,dona-mariquita-salvador,Dona Mariquita,False,5,Seafood; Northeastern Brazilian,5.0,-13.0128441,-38.4865799,$$$,Salvador,BR,BA,+55 71 3334-6947,6031.860873365003
263,caminho-de-casa-salvador,Caminho de Casa,False,9,Northeastern Brazilian,4.0,-12.995486,-38.46479,$$,Salvador,BR,BA,+55 71 3353-7036,3309.172598923198
264,conversa-fiada-bar-e-restaurante-salvador-3,Conversa Fiada Bar e Restaurante,False,14,Brazilian; Beer Bar,4.0,-12.986972,-38.4481208130785,$$,Salvador,BR,BA,+55 71 3033-4487,2540.895573369263
265,sal-marinho-salvador,Sal Marinho,False,11,Brazilian; Gastropubs,4.5,-12.9999485,-38.4567604,$$,Salvador,BR,BA,+55 71 3561-2000,3733.224261196353
266,carro-de-boi-salvador-4,Carro de Boi,False,3,Brazilian; Steakhouses,4.5,-12.9785593917598,-38.4551357817373,$$,Salvador,BR,BA,+55 71 3019-3473,1395.654843614444
267,beach-stop-salvador-2,Beach Stop,False,11,Restaurants,4.5,-12.9178495,-38.3469887,$$,Salvador,BR,BA,+55 71 3374-1679,14378.791575643316
268,berlim-café-salvador-2,Berlim Café,False,6,Salad; German; Cafes,4.0,-12.989459,-38.52388,$$$,Salvador,BR,BA,+55 71 3012-1585,7551.470118224634
269,al-mare-salvador,Al Mare,False,8,Seafood,4.0,-12.978131,-38.454212,$$$$,Salvador,BR,BA,+55 71 3033-7615,1378.61511513659
270,san-mei-salvador,San Mei,False,1,Chinese,5.0,-13.0097013809757,-38.5101863623387,,Salvador,BR,BA,+55 71 3235-9061,7399.651732445848
271,mariposa-salvador-3,Mariposa,False,12,Japanese; Seafood; Vegetarian,4.5,-12.9796553499248,-38.4536709232838,$$,Salvador,BR,BA,+55 71 3016-1801,1557.966865568954
272,porto-do-moreira-salvador,Porto do Moreira,False,3,Northeastern Brazilian; Portuguese,5.0,-12.868618,-38.4749222,$$,Salvador,BR,BA,+55 71 3322-4112,6430.861987917169
273,das-restaurante-salvador,DAS Restaurante,False,1,Delis; Seafood,5.0,-12.9816277,-38.5195582,$$$,Salvador,BR,BA,+55 71 3011-2410,6847.316647089375
274,restaurante-yemanja-salvador,Restaurante Yemanja,False,10,Restaurants,4.0,-12.9705343,-38.4123802,$$$,Salvador,BR,BA,+55 71 3461-9010,3445.419386073633
275,cosi-buono-salvador,Cosi Buono,False,1,Restaurants,4.0,-12.9873686,-38.4678993,,Salvador,BR,BA,+55 71 3452-1799,3099.4524590281526
276,mama-bahia-salvador-2,Mama Bahia,False,12,Brazilian; Seafood; Beer; Wine & Spirits,3.5,-12.9723339,-38.5090561,$$,Salvador,BR,BA,+55 71 3322-4397,5548.103794290232
277,frango-americano-salvador-3,Frango americano,False,3,Chicken Wings; Tapas/Small Plates; American (Traditional),4.0,-13.0131041223162,-38.4855268523097,,Salvador,BR,BA,+55 71 3019-7777,5971.17092632038
278,soho-salvador-2,Soho,False,4,Japanese,4.5,-12.9950056,-38.4712868,$$$$,Salvador,BR,BA,+55 71 3453-5445,3519.97812438382
279,encontro-dos-artistas-salvador,Encontro dos Artistas,False,1,Restaurants,5.0,-12.9741688,-38.5083733,,Salvador,BR,BA,+55 71 3321-1721,5483.265511614413
280,ki-mukeka-salvador-4,Ki-Mukeka,False,9,Brazilian,4.5,-12.954126,-38.350718,$$$,Salvador,BR,BA,+55 71 3374-2147,11740.476546434487
281,cantina-cosa-nostra-salvador,Cantina Cosa Nostra,False,11,Italian; Pizza,4.5,-13.004351,-38.4551596,$$,Salvador,BR,BA,+55 71 3240-3977,4233.940811738635
282,camarote-caranguejo-do-porto-salvador,Camarote Caranguejo do Porto,False,7,Seafood; Bars,3.5,-13.009479,-38.524522,$$,Salvador,BR,BA,+55 71 3245-9197,8624.680939608867
283,ravyolli-salvador,Ravyolli,False,1,Restaurants,5.0,-12.9756298,-38.5134087,,Salvador,BR,BA,,6044.003770076587
284,restaurante-senac-pelourinho,Restaurante Senac,False,3,Restaurants,4.5,-12.9716997,-38.5083084,,Pelourinho,BR,BA,+55 71 3324-8101,5626.564172892892
285,vignoli-salvador-2,Vignoli,False,30,Pizza; Italian,4.5,-12.9900355,-38.4579017,$$,Salvador,BR,BA,+55 71 3018-2111,2628.594947958663
286,passeio-da-vitória-salvador,Passeio da Vitória,False,2,International; Buffets,4.5,-12.9873104,-38.5213852,$$,Salvador,BR,BA,+55 71 3021-6700,7254.613148609698
287,l-arcangelo-ristorante-italiano-salvador,L'Arcangelo Ristorante Italiano,False,2,Nightlife; Italian,5.0,-12.974185,-38.508358,,Salvador,BR,BA,+55 71 3322-0066,5473.55957490615
288,cafélier-salvador,Cafélier,False,11,Cafes,4.5,-12.968016,-38.507466,,Salvador,BR,BA,+55 71 3241-5095,5327.559592619194
289,bar-e-restaurante-pedágio-do-imbui-salvador,Bar e Restaurante Pedágio do Imbui,False,8,Brazilian; Beer Bar,4.0,-12.969232,-38.437605,$$,Salvador,BR,BA,+55 71 3362-9334,2267.527478715328
290,caranguejo-de-sergipe-salvador-6,Caranguejo de Sergipe,False,8,Seafood; Brazilian,3.5,-13.00921,-38.525211,$$$,Salvador,BR,BA,+55 71 3166-0001,8670.405072819283
291,acarajé-da-cira-salvador,Acarajé da Cira,False,27,Food Stands,4.5,-13.013502,-38.488587,$,Salvador,BR,BA,+55 71 3249-4170,6179.036573076737
292,boteco-do-farol-salvador,Boteco do Farol,False,4,Cocktail Bars; Dive Bars; Gastropubs,4.0,-13.0100204130546,-38.5315237643446,$$,Salvador,BR,BA,+55 71 3264-9311,9296.398712487287
293,hotel-villa-bahia-restaurante-salvador,Hotel Villa Bahia Restaurante,False,4,Restaurants,4.0,-12.9741697,-38.5091743,$$$,Salvador,BR,BA,,5595.912382523376
294,bar-e-restaurante-irmã-poesia-itaigara,Bar e restaurante Irmã Poesia,False,1,Bars; Seafood,5.0,-12.2615604400635,-38.0437698364258,,Itaigara,BR,BA,,1774.773954977791
295,boteco-do-frança-salvador-2,Boteco do França,False,16,Bars; Brazilian,4.0,-13.013261,-38.49002,$$,Salvador,BR,BA,+55 71 3334-2734,6240.408041075775
296,rancho-do-cupim-salvador,Rancho do Cupim,False,5,Steakhouses; Northeastern Brazilian; Rodizios,4.0,-12.9693928,-38.4111214,$$$,Salvador,BR,BA,+55 71 3021-1111,5064.690113637186
297,casa-lisboa-salvador,Casa Lisboa,False,4,Desserts; Salad; Portuguese,5.0,-13.0046522,-38.5175744,$$$,Salvador,BR,BA,+55 71 3331-3841,7685.796452273499
298,bier-bar-salvador,Bier Bar,False,1,Buffets; Beer Bar,5.0,-12.9657013998377,-38.5045078406051,,Salvador,BR,BA,+55 71 3327-6154,5004.608657571018
299,tudo-azul-salvador,Tudo Azul,False,2,Specialty Food; Seafood,4.0,-13.0042944,-38.5329094,$,Salvador,BR,BA,+55 71 3264-6346,8707.189782721884
